causas-comercial	48	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4081202239
causas-comercial	48	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4081202263
causas-comercial	48	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4081202264
causas-comercial	38	PEDIDO DE QUIEBRA - POR DEUDOR: RESOLUCION - QUIEBRA
causas-comercial	33	RESOLUCION DE CATEGORIZACION
causas-comercial	30	HOMOLOGACION
causas-comercial	30	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE
causas-comercial	29	PEDIDO DE RECAUDOS: APERTURA
causas-comercial	24	SIN DEFINIR - ORDEN DE ARCHIVO
causas-comercial	23	VUELTA A MEDIACION
causas-segsocial	211646	INICIO / DEMANDA
causas-segsocial	189377	INICIO TRAMITE
causas-segsocial	101413	TRASLADO
causas-segsocial	63381	ART 259 DEL C.P.C.N
causas-segsocial	50221	RECURSO EXTRAORDINARIO: PRESENTACION
causas-segsocial	30592	DEVOLUCION  ELEVACION
causas-segsocial	29434	CONCESION DEL RECURSO
causas-segsocial	28722	ARCHIVO
causas-segsocial	27788	RECURSO EXTRAORDINARIO - RESOLUCION RECHAZA
causas-segsocial	22947	INICIA
causas-segsocial	21695	TRABA DE LITIS: CONTESTACION DE DEMANDA
causas-segsocial	21274	DECLARAC. DE PURO DERECHO
causas-segsocial	20886	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 2
causas-segsocial	20831	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 5
causas-segsocial	20595	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 1
causas-segsocial	20045	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 8
causas-segsocial	19921	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 4
causas-segsocial	19744	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 9
causas-segsocial	19664	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 7
causas-segsocial	19621	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 10
causas-segsocial	19221	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 6
causas-segsocial	18509	INICIO TRAMITE - INICIADO EN CSS - JUZGADO S. SOCIAL 3
causas-segsocial	18427	EN ETAPA DE EJECUCION
causas-segsocial	15768	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE
causas-segsocial	15528	PRIMERA PROVIDENCIA
causas-segsocial	13452	RECURSO DE APELACION
causas-segsocial	13311	SENTENCIA FIRME
causas-segsocial	9404	CONFRONTE
causas-segsocial	9338	TRABA DE LITIS: MEDIDAS PARA MEJOR PROVEER
causas-segsocial	9283	RECURSO EXTRAORDINARIO - CONTESTACION RECURSO EXTRAORDINARIO
causas-segsocial	8661	REINGRESO A SALA
causas-segsocial	6533	CONCLUSION DE LA CAUSA PARA DEFINITIVA (ART. 482)
causas-segsocial	5701	ARCHIVO - ARCHIVO DIGITAL
causas-segsocial	5154	DEVOLUCION  ELEVACION - DEVUELTO DE CAMARA DIGITAL
causas-segsocial	4473	DEVOLUCION  ELEVACION - EN SOPORTE DIGITAL
causas-segsocial	4188	INICIO TRAMITE - INICIADO EN CSS - SALA 3
causas-segsocial	4183	INICIO TRAMITE - INICIADO EN CSS - SALA 1
causas-segsocial	3924	INICIO TRAMITE - INICIADO EN CSS - SALA 2
causas-segsocial	3736	ARCHIVO - ARCHIVADO DIGITALMENTE
causas-segsocial	3721	PRUEBA
causas-segsocial	3667	REMISION OTRO JUZGADO
causas-segsocial	3407	DEVOLUCION  ELEVACION - FORMATO DIGITAL
causas-segsocial	2349	ARCHIVO - DIGITAL
causas-segsocial	2115	TRASLADO - TRASLADO 265
causas-segsocial	2050	PRUEBA SOBRE HECHOS CONDUCENTES, ALEGADOS Y CONTROVERTIDOS - AUTO DE APERTURA A PRUEBA
causas-segsocial	2030	ESCRITO A DESPACHO
causas-segsocial	1970	DEVOLUCION  ELEVACION - DEVUELTOS DIGITALMENTE
causas-segsocial	1867	EN ETAPA DE EJECUCION - PASAN ACTUACIONES A SECRETARIA 2.-
causas-segsocial	1845	CONCESION DEL RECURSO - SE PASA A UNIDAD DE ELEVACIóN
causas-segsocial	1658	DESARCHIVADO
causas-segsocial	1610	FALLO FAL
causas-segsocial	1549	EN ETAPA DE EJECUCION - PASAN ACTUACIONES A SECRETARIA N.°2
causas-segsocial	1525	ARCHIVO - EXPEDIENTE DIGITAL
causas-segsocial	1468	ACLARATORIA
causas-segsocial	1426	DESARCHIVADO - DIGITAL
causas-segsocial	1414	TRASLADO - TRASLADO DE DEMANDA
causas-segsocial	1382	ARCHIVO - **ARCHIVADO DIGITAL**
causas-segsocial	1364	DESISTIMENTO DE ACCION
causas-segsocial	1258	DEVOLUCION  ELEVACION - DEVOLUCION DIGITAL
causas-segsocial	1058	ARCHIVESE
causas-segsocial	1005	EN ETAPA DE EJECUCION - ETAPA DE EJECUCIÓN
causas-segsocial	998	INGRESO DE OTRO JUZGADO
causas-segsocial	766	DESARCHIVADO - DESARCHIVADO DIGITALMENTE
causas-segsocial	758	TRABA DE LITIS: CONTESTACION DE DEMANDA CON EXCEPCIONES PREVIAS
causas-segsocial	657	CONCESION DEL RECURSO - RECURSO DE APELACIÓN
causas-segsocial	594	TRABA DE LITIS: CONTESTACION DE EXCEPCIONES PREVIAS
causas-segsocial	538	REINGRESO A JUZGADO
causas-segsocial	516	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE - CONCEDE ACTORA
causas-segsocial	503	RECURSO EXTRAORDINARIO - RESOLUCION RECHAZA - RECHAZA DEMANDADA
causas-segsocial	501	REMISION OTRO FUERO
causas-segsocial	496	EN LETRA
causas-segsocial	472	CONFRONTE - CONFECCION CEDULA PAPEL PARTE DEMANDADA POR SECRETARIA
causas-segsocial	439	TRASLADO - TRASLADO A LA DEMANDADA
causas-segsocial	429	EXPTE. PARALIZADO - PAR - DIGITAL
causas-segsocial	427	INTIMACIONES PREVIAS
causas-segsocial	426	CONFRONTE - OFICIO
causas-segsocial	382	OBJETO CUMPLIDO
causas-segsocial	375	PARALIZADO
causas-segsocial	337	ARCHIVO - ARCHIVO DE LA CAUSA EN FORMATO PAPEL
causas-segsocial	310	RESOLUCION DE CAMARA
causas-segsocial	307	TRASLADO - TRASLADO DE LA DEMANDA
causas-segsocial	305	EN DESPACHO
causas-segsocial	301	SIN DEFINIR
causas-segsocial	289	ALEGATOS
causas-segsocial	264	TRASLADO - TRASLADDO DE LA LIQUIDACIÓN
causas-segsocial	263	ARCHIVO - SE ARCHIVA EXCLUSIVAMENTE EN SOPORTE DIGITAL
causas-segsocial	263	EN ETAPA DE EJECUCION - PASA A LA SECRETARIA 2
causas-segsocial	236	CONCESION DEL RECURSO - RECURSO DE APELACIÓN - DE AMBAS PARTES
causas-segsocial	233	DESARCHIVADO - SE DESARCHIVA DIGITALMENTE
causas-segsocial	223	DEVOLUCION ELEVACION
causas-segsocial	217	ACUERDO
causas-segsocial	202	CONCESION DEL RECURSO - RECURSOS DE APELACIÓN
causas-segsocial	194	CONFRONTE - MANDAMIENTO
causas-segsocial	183	DEVOLUCION  ELEVACION - DEVOLUCIóN DIGITAL
causas-segsocial	178	RECURSO EXTRAORDINARIO - RESOLUCION RECHAZA - DDA.
causas-segsocial	167	EXPEDIENTE RESUELTO REMIT
causas-segsocial	165	INTIMACION CUMPLIMIENTO OBLIGATORIO
causas-segsocial	159	SENTENCIA DE CAMARA
causas-segsocial	142	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE - ACTOR
causas-segsocial	139	ACLARATORIA - ACLARATORIA DE SENTENCIA DE FECHA
causas-segsocial	137	CONCESION DEL RECURSO - RECURSO - PARTE DEMANDADA
causas-segsocial	129	LLAMAMIENTO DE AUTOS A SENTENCIA - ART 483 CPCCN
causas-segsocial	116	APERTURA A PRUEBA - APERTURA A PRUEBA
causas-segsocial	114	DEVOLUCION  ELEVACION - DEVUELTO DIGITAL
causas-segsocial	114	TRABA DE LITIS: REBELDIA Y/O TENER POR NO CONTESTADA DEMANDA
causas-segsocial	106	DESARCHIVADO - DESARCHIVADO DIGITALMENTE.
causas-segsocial	100	RESOL. QUE PONE FIN AL LITIGIO: CADUCIDAD DE LA INSTANCIA
causas-segsocial	99	A LA OFICINA
causas-segsocial	98	CONFRONTE - MANDAMIENTO A CONFRONTE
causas-segsocial	97	CIRCULACION DE LA CAUSA
causas-segsocial	96	INICIO TRAMITE - INICIADO EN CSS - SECRETARIA GENERAL - MESA RECEPTORA WEB
causas-segsocial	96	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE - CONCEDE PBU ACTORA
causas-segsocial	94	INICIO TRAMITE - 23.08.2019
causas-segsocial	89	INICIO TRAMITE - INICIO DE CAUSA
causas-segsocial	86	DESARCHIVADO - DESARCHIVO DIGITAL
causas-segsocial	86	RESOL. QUE PONE FIN AL LITIGIO: DECLARACION DE INCOMPETENCIA E INHIBITORIA
causas-segsocial	85	APERTURA RECURSO - LIBRE
causas-segsocial	82	DEVOLUCION - CIERRE DE RECURSO
causas-segsocial	81	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE - CONCEDE ACTORA Y DEMANDADA
causas-segsocial	80	DEVOLUCION
causas-segsocial	80	PARA DECRETAR
causas-segsocial	74	DEVOLUCION  ELEVACION - DEVOLUCION DIGITALMENTE
causas-segsocial	73	ARCHIVO - LEG Nº
causas-segsocial	70	ACLARATORIA - ACLARATORIA
causas-segsocial	70	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE - ACTORA
causas-segsocial	68	CASILLERO PASES
causas-segsocial	67	RECURSO DE REPOSICION
causas-segsocial	64	RECURSO EXTRAORDINARIO - RESOLUCION RECHAZA - ACTOR Y DDA.
causas-segsocial	58	CONFRONTE - PARA LLEVAR A LA OFICINA DE MANDAMIENTOS POR SECRETARIA
causas-segsocial	55	CONFRONTE - CEDULA A CONFRONTE
causas-segsocial	54	INICIO
causas-segsocial	53	TRASLADO - TRASLADO DE PURO DERECHO
causas-segsocial	51	ARCHIVO - LEGAJO Nº3208
causas-segsocial	51	ARCHIVO - SEC. 2 - LEGAJO Nº   17/20
causas-segsocial	51	CONCESION DEL RECURSO - RECURSO - PARTE ACTORA
causas-segsocial	50	INGRESO DE OTRO FUERO
causas-segsocial	49	INICIO TRAMITE - 05.07.2019
causas-segsocial	49	RECURSO EXTRAORDINARIO - RESOLUCION RECHAZA - RECHAZA RIPTE DDA - BLANCO
causas-segsocial	46	DEVOLUCION ELEVACION - DEVUELTO DE CAMARA DIGITAL
causas-segsocial	46	EXPTE. PARALIZADO
causas-segsocial	45	ARCHIVO - LEGAJO Nº3216
causas-segsocial	45	DECLARACION DE PURO DERECHO
causas-segsocial	44	INICIO TRAMITE - 07.05.2019
causas-segsocial	43	TRASLADO - DE LA IMPUGNACIÓN TRASLADO
causas-segsocial	42	CONFRONTE - CEDULA
causas-segsocial	41	INICIO TRAMITE - 16.07.2019
causas-segsocial	40	ARCHIVO - ARCHIVO SECRETARIA 2 LEGAJO:      852/19
causas-segsocial	40	ARCHIVO - LEGAJO Nº3168
causas-segsocial	40	DEVOLUCION ELEVACION - FORMATO DIGITAL
causas-segsocial	40	EXPEDIENTE RESUELTO INGRE
causas-segsocial	39	DEVOLUCION ELEVACION - DEVUELTOS DIGITALMENTE
causas-segsocial	39	DEX
causas-segsocial	39	INICIO TRAMITE - INICIADO EN CSS - JUZGADO FEDERAL DE LA SEGURIDAD SOCIAL - FERIA
causas-segsocial	38	ACUMULANTE
causas-segsocial	38	ARCHIVO - LEGAJO Nº3181
causas-segsocial	37	ARCHIVO - LEG. NRO.4430
causas-segsocial	37	ARCHIVO - LEG. NRO.4452
causas-segsocial	37	INICIO TRAMITE - 24.09.2019
causas-segsocial	36	ARCHIVO - LEGAJO Nº 3262
causas-segsocial	35	A LA FIRMA DEL JUEZ
causas-segsocial	35	ARCHIVO - LEG Nº74/25
causas-segsocial	35	DEVOLUCION  ELEVACION - DIGITAL
causas-segsocial	35	DEVOLUCION ELEVACION - EN SOPORTE DIGITAL
causas-segsocial	33	ARCHIVO - LEGAJO 2469
causas-segsocial	33	DEVOLUCION  ELEVACION - SE RECIBEN DIGITALMENTE LAS ACTUACIONES
causas-segsocial	32	ARCHIVO - ARCHIVO SECRETARIA 2 LEGAJO:      851/19
causas-segsocial	32	ARCHIVO - LEG Nº39/2026
causas-segsocial	32	ARCHIVO - LEG. NRO.4457
causas-segsocial	32	CONFRONTE OFICIO
causas-segsocial	32	REMIT. AD EFECTUM VIDENDI
causas-segsocial	31	A LA FIRMA
causas-segsocial	31	ARCHIVO - LEG Nº 8/26
causas-segsocial	31	DEVOLUCION  ELEVACION - DEVUELTO DIGITALMENTE
causas-segsocial	31	DEVOLUCION  ELEVACION - TRAMITA EN SECRETARIA 2
causas-segsocial	30	ARCHIVO - LEG Nº 31/26
causas-segsocial	30	ARCHIVO - LEGAJO Nº 3260
causas-segsocial	29	APERTURA A PRUEBA
causas-segsocial	29	ARCHIVO - ARCHIVO SECRETARIA 2 LEGAJO:  543/19
causas-segsocial	29	ARCHIVO - LEG Nº 63
causas-segsocial	29	ARCHIVO - LEGAJO Nº 3263
causas-segsocial	28	ACUMULADO
causas-segsocial	28	ARCHIVO - LEG Nº 08/2025
causas-segsocial	28	ARCHIVO - LEG. NRO.4455
causas-segsocial	28	PREPAR PARA PASES O CONFECC CED/OFI
causas-segsocial	27	ARCHIVO - ARCHIVO SECRETARIA 2 LEGAJO: 355     /19
causas-segsocial	27	ARCHIVO - LEG Nº 47/25
causas-segsocial	27	ARCHIVO - LEG Nº 64
causas-segsocial	27	ARCHIVO - LEGAJO 2477
causas-segsocial	27	ARCHIVO - LEGAJO Nº3194
causas-segsocial	26	ARCHIVO - LEG Nº 09/2025
causas-segsocial	26	ARCHIVO - LEGAJO Nº3240
causas-segsocial	26	EN ETAPA DE EJECUCION - SE PASAN ACTUACIONES A SECRETARIA 2.-
causas-segsocial	25	ARCHIVO - ARCHIVO SECRETARIA 2 LEGAJO:     546/19
causas-segsocial	25	ARCHIVO - LEG Nº35/25
causas-segsocial	25	ARCHIVO - LEG. NRO.4479
causas-segsocial	25	PARA NOTIFICAR POR SECRETARIA
causas-segsocial	25	TRASLADO - TRASLADO DE LIQUIDACON DE HONORARIOS
causas-segsocial	25	TRASLADO - TRASLADO DEL PEDIDO DE CADUCIDAD
causas-segsocial	24	APERTURA RECURSO - RELACION
causas-segsocial	24	ARCHIVO - LEG Nº 13/26
causas-segsocial	24	ARCHIVO - LEG Nº 37/2026
causas-segsocial	24	ARCHIVO - LEG Nº22/25
causas-segsocial	24	ARCHIVO - LEG Nº27/2025
causas-segsocial	24	ARCHIVO - LEG. NRO.4451
causas-segsocial	24	ARCHIVO - LEG. NRO.4469
causas-segsocial	24	ARCHIVO - LEGAJO Nº 3259
causas-segsocial	24	ARCHIVO - LEGAJO Nº3169
causas-segsocial	24	ARCHIVO - LEGAJO Nº3209
causas-segsocial	23	ARCHIVO - DIGITAL 63
causas-segsocial	23	ARCHIVO - LEG Nº 110/2025
causas-segsocial	23	ARCHIVO - LEG Nº 19/26
causas-segsocial	23	ARCHIVO - LEG Nº 35/2026
causas-segsocial	23	ARCHIVO - LEG Nº31/25
causas-segsocial	23	ARCHIVO - LEG Nº78/25
causas-segsocial	23	ARCHIVO - LEG. NRO.4437
causas-segsocial	23	ARCHIVO - LEG. NRO.4458
causas-segsocial	23	ARCHIVO - LEGAJO Nº3184
causas-segsocial	23	CONFRONTE - OFICIO A CONFRONTE
causas-segsocial	22	ARCHIVO - LEG Nº 112/25
causas-segsocial	22	ARCHIVO - LEG Nº77
causas-segsocial	22	ARCHIVO - LEG Nº77/25
causas-segsocial	22	ARCHIVO - LEGAJO Nº 3264
causas-segsocial	22	DESARCHIVADO - SE DESARCHIVA DIGITALMENTE ACTUACIONES.
causas-segsocial	22	EJECUCION DE SENTENCIA
causas-segsocial	21	ARCHIVO - ARCHIVO SECRETARIA 2 LEGAJO:  357    /19
causas-segsocial	21	ARCHIVO - LEG Nº 27/26
causas-segsocial	21	ARCHIVO - LEG Nº 61
causas-segsocial	21	ARCHIVO - LEG Nº 62
causas-segsocial	21	ARCHIVO - LEG Nº 69
causas-segsocial	21	ARCHIVO - LEG Nº 73
causas-segsocial	21	ARCHIVO - LEG Nº 98/25
causas-segsocial	21	ARCHIVO - LEG Nº46/25
causas-segsocial	21	ARCHIVO - LEG. NRO. 4473
causas-segsocial	21	ARCHIVO - LEG. NRO.4432
causas-segsocial	21	ARCHIVO - LEG. NRO.4442
causas-segsocial	21	ARCHIVO - LEGAJO Nº3239
causas-segsocial	21	ARCHIVO - PAQUETE 63
causas-segsocial	21	DESARCHIVADO - EL EXPEDIENTE EN SOPORTE PAPEL SIGUE ARCHIVADO. CONTINÚA EJECUCIÓN EN FORMATO DIGITAL
causas-segsocial	21	DESARCHIVADO - SE DESARCHIVA DIGITALMENTE - EL EXPEDIENTE FISICO CONTINUA EN EL ARCHIVO BAJO EL MISM
causas-segsocial	20	ARCHIVO - LEG Nº 103/25
causas-segsocial	20	ARCHIVO - LEG Nº 117/25
causas-segsocial	20	ARCHIVO - LEG Nº 60
causas-segsocial	20	ARCHIVO - LEG Nº 76/25
causas-segsocial	20	ARCHIVO - LEG Nº 90/25
causas-segsocial	20	ARCHIVO - LEG Nº33/25
causas-segsocial	20	ARCHIVO - LEG. NRO.4453
causas-segsocial	20	ARCHIVO - LEG. NRO.4463
causas-segsocial	20	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 48792019210
causas-segsocial	20	DESARCHIVADO - VIRTUALMENTE. EL EXPEDIENTE SOPORTE PAPEL SE MANTIENE EN EL LEGAJO ASIGNADO
causas-segsocial	20	MEMORIAL: CONTESTA MEMORIAL
causas-trabajo	475986	INICIO / DEMANDA
causas-trabajo	336129	EN LETRA
causas-trabajo	281477	PRUEBA SOBRE HECHOS CONDUCENTES, ALEGADOS Y CONTROVERTIDOS - AUTO DE APERTURA A PRUEBA
causas-trabajo	189599	EJECUCION DE SENTENCIA
causas-trabajo	162278	LLAMAMIENTO DE AUTOS A SENTENCIA - ART 483 CPCCN
causas-trabajo	132109	EN DESPACHO
causas-trabajo	107432	FINALIZACION ETAPA - SENTENCIA DEFINITIVA
causas-trabajo	92636	ARCHIVESE
causas-trabajo	89502	FINALIZACION ETAPA - SENTENCIA INTERLOCUTORIA - FINALIZACION ETAPA - SENTENCIA INTERLOCUTORIA
causas-trabajo	83784	SIN DEFINIR
causas-trabajo	76815	TRABA DE LITIS: CONTESTACION DE DEMANDA
causas-trabajo	72605	ALEGATOS
causas-trabajo	67880	RESOL. QUE PONE FIN AL LITIGIO: CONCILIACION/HOMOLOGACION
causas-trabajo	58291	SENTENCIA DE CAMARA
causas-trabajo	57344	INICIO
causas-trabajo	21415	TRABA DE LITIS: MEDIDAS PARA MEJOR PROVEER
causas-trabajo	18878	TRABA DE LITIS: NOTIFICACION DE DEMANDA
causas-trabajo	15974	SENTENCIA
causas-trabajo	11943	RESOL. QUE PONE FIN AL LITIGIO: DECLARACION DE INCOMPETENCIA E INHIBITORIA
causas-trabajo	10563	EJECUCION FISCAL
causas-trabajo	8250	DEVOLUCION - CIERRE DE RECURSO
causas-trabajo	7484	DEVOLUCION
causas-trabajo	6759	MEMORIAL: PRESENTA MEMORIAL
causas-trabajo	6418	RECURSO EXTRAORDINARIO: PRESENTACION
causas-trabajo	5192	MEMORIAL: CONTESTA MEMORIAL
causas-trabajo	5161	FINALIZACION ETAPA - SENTENCIA INTERLOCUTORIA
causas-trabajo	3831	CONCLUSION DE LA CAUSA PARA DEFINITIVA (ART. 482)
causas-trabajo	3492	TRABA DE LITIS: REBELDIA Y/O TENER POR NO CONTESTADA DEMANDA
causas-trabajo	3378	RESOL. QUE PONE FIN AL LITIGIO: DESISTIMIENTO DEL DERECHO O DEL PROCESO
causas-trabajo	3142	TRABA DE LITIS: CONTESTACION DE DEMANDA CON EXCEPCIONES PREVIAS
causas-trabajo	2511	APERTURA RECURSO - LIBRE
causas-trabajo	2373	EN DESPACHO - CON ESCRITO
causas-trabajo	2369	ACUERDO TRANSACCIONAL HOMOLOGADO
causas-trabajo	2271	EN DESPACHO - DESPACHO
causas-trabajo	2162	RECURSO EXTRAORDINARIO - CONTESTACION RECURSO EXTRAORDINARIO
causas-trabajo	2071	SENTENCIA EJECUCION FISCAL
causas-trabajo	1820	EN LETRA - CASILLERO
causas-trabajo	1702	EN DESPACHO - FABIO
causas-trabajo	1658	EN DESPACHO - AL NRO
causas-trabajo	1484	EN DESPACHO - Nº
causas-trabajo	1279	INTIMACION CUMPLIMIENTO OBLIGATORIO
causas-trabajo	1251	EN DESPACHO - VI
causas-trabajo	1161	EN DESPACHO - 9
causas-trabajo	1100	EN DESPACHO - CR
causas-trabajo	1033	EN DESPACHO - INICIO
causas-trabajo	995	EN DESPACHO - M
causas-trabajo	990	EN DESPACHO - ESC (SO)
causas-trabajo	936	RECURSO EXTRAORDINARIO - RESOLUCION RECHAZA
causas-trabajo	923	EN DESPACHO - PROSEC
causas-trabajo	897	EN DESPACHO - AN
causas-trabajo	822	EN DESPACHO - GLADYS
causas-trabajo	798	EN CONFRONTE
causas-trabajo	780	EN DESPACHO - NUMERO
causas-trabajo	676	RESOL. QUE PONE FIN AL LITIGIO: CADUCIDAD DE LA INSTANCIA
causas-trabajo	632	EN DESPACHO - A ALE
causas-trabajo	620	EN DESPACHO - NVO
causas-trabajo	602	EN CONFRONTE - VICTORIA
causas-trabajo	601	EN CONFRONTE - N
causas-trabajo	588	EN DESPACHO - 4
causas-trabajo	586	EN DESPACHO - 1
causas-trabajo	582	EN DESPACHO - AL NUMERO
causas-trabajo	581	EN DESPACHO - DESPACHO 3
causas-trabajo	563	EN DESPACHO - NRO.
causas-trabajo	556	PARALIZADO
causas-trabajo	555	DESARCHIVO/REINGRESO
causas-trabajo	547	EN CONFRONTE - C
causas-trabajo	542	EN DESPACHO - UP
causas-trabajo	541	EN CONFRONTE - MARINA
causas-trabajo	538	EN DESPACHO - N
causas-trabajo	522	EN DESPACHO - GI
causas-trabajo	505	EN DESPACHO - C
causas-trabajo	493	RESOLUCION DE CAMARA
causas-trabajo	485	EN DESPACHO - MARCELA
causas-trabajo	466	EN CONFRONTE - CE
causas-trabajo	459	EN DESPACHO - DESPACHO ANGIE
causas-trabajo	445	EN DESPACHO - REVISAR REQUISITOS ART. 65
causas-trabajo	435	EN DESPACHO - E
causas-trabajo	435	PRUEBA SOBRE HECHOS CONDUCENTES, ALEGADOS Y CONTROVERTIDOS - EVALUACION ART. 42 LEY 26657 (EX ART. 1
causas-trabajo	424	EN DESPACHO - VE
causas-trabajo	408	EN DESPACHO - FABIO NUEVOS
causas-trabajo	402	EN DESPACHO - 06
causas-trabajo	402	EN DESPACHO - BT
causas-trabajo	396	EN DESPACHO - DESPACHO 1
causas-trabajo	395	RESOL. QUE PONE FIN AL LITIGIO: COSA JUZGADA
causas-trabajo	392	EN DESPACHO - FA
causas-trabajo	392	EN DESPACHO - MARIANA
causas-trabajo	385	SACADO DE PARALIZADO
causas-trabajo	381	EN DESPACHO - DESPACHO 2
causas-trabajo	375	EN DESPACHO - FABIAN
causas-trabajo	374	RECURSO EXTRAORDINARIO - RESOLUCION CONCEDE
causas-trabajo	368	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4491202259
causas-trabajo	368	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4491202261
causas-trabajo	354	EN DESPACHO - INICIO COPIA PDF
causas-trabajo	338	EXCEPCIONES PREVIAS
causas-trabajo	332	EN DESPACHO - LB
causas-trabajo	331	EN DESPACHO - NOTIFICAR
causas-trabajo	327	EN DESPACHO - PARA ABRIR A PRUEBA
causas-trabajo	318	PRUEBA SOBRE HECHOS CONDUCENTES, ALEGADOS Y CONTROVERTIDOS - AUTO DE APERTURA A PRUEBA - PARCIAL
causas-trabajo	310	FALLO FAL
causas-trabajo	309	EN DESPACHO - IMPAR
causas-trabajo	300	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4490202017
causas-trabajo	293	EN DESPACHO - MAD
causas-trabajo	291	EN DESPACHO - AL Nº
causas-trabajo	290	EN DESPACHO - PAR
causas-trabajo	289	RESOL. QUE PONE FIN AL LITIGIO: PRESCRIPCION
causas-trabajo	278	APERTURA RECURSO - RELACION
causas-trabajo	276	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4491202217
causas-trabajo	276	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4491202237
causas-trabajo	272	EN DESPACHO - VF
causas-trabajo	270	EN DESPACHO - AL
causas-trabajo	266	EN DESPACHO - EF
causas-trabajo	265	EN DESPACHO - 7
causas-trabajo	265	EN DESPACHO - LP
causas-trabajo	263	EN DESPACHO - NRO
causas-trabajo	257	EN DESPACHO - A MARCELA
causas-trabajo	256	EN DESPACHO - B
causas-trabajo	256	EN DESPACHO - PARA NOTIFICAR
causas-trabajo	256	EN DESPACHO - PATO Nº
causas-trabajo	255	EN DESPACHO - AP
causas-trabajo	250	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4421202052
causas-trabajo	250	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4421202053
causas-trabajo	246	FINALIZACION ETAPA - COMPUTABLE
causas-trabajo	242	EN DESPACHO - DS
causas-trabajo	237	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 44772023120
causas-trabajo	237	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 44772023123
causas-trabajo	237	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 44772023132
causas-trabajo	236	EN CONFRONTE - A
causas-trabajo	235	EN DESPACHO - A SECRETARIA
causas-trabajo	234	EN DESPACHO - DESPACHO INICIO
causas-trabajo	234	EN DESPACHO - VISTA FISCAL
causas-trabajo	230	EN DESPACHO - FE
causas-trabajo	230	EN DESPACHO - LAURA
causas-trabajo	228	EN DESPACHO - GP
causas-trabajo	227	EN DESPACHO - BEV
causas-trabajo	224	EN DESPACHO - PRO
causas-trabajo	223	EN DESPACHO - VIR
causas-trabajo	219	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4429202517
causas-trabajo	219	EN DESPACHO - A LC PARA CF
causas-trabajo	217	EN DESPACHO - PASE AL NUMERO
causas-trabajo	216	EN DESPACHO - PABLO
causas-trabajo	211	ACUERDO
causas-trabajo	211	EN LETRA - TRANSFERENCIA VALIDADA
causas-trabajo	210	TRABA DE LITIS: CONTESTACION DE EXCEPCIONES PREVIAS
causas-trabajo	208	EN DESPACHO - EC
causas-trabajo	208	EN DESPACHO - ESC (M)
causas-trabajo	206	EN DESPACHO - SANDRA/MARIANA
causas-trabajo	205	EN DESPACHO - AL Nª
causas-trabajo	204	EN DESPACHO - DESPACHO 6
causas-trabajo	203	EN DESPACHO - PN CRIS
causas-trabajo	200	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4421202051
causas-trabajo	200	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 449020203
causas-trabajo	200	ARCHIVO PROVISORIO - A ARCHIVO PROVISORIO EN PAQUETE NRO. 4490202281
